class,V_L1,V_L2,V_L3,V_L12,V_L23,V_L31,A_L1,A_L2,A_L3,VA_L1,VA_L2,VA_L3,W_L1,W_L2,W_L3,Q_L1,Q_L2,Q_L3,PF_L1,PF_L2,PF_L3,THD_L1,THD_L2,THD_L3
0,102.6833038,127.9728012,118.3092499,201.331955,201.6130524,199.4413452,0.446426243,0.463055402,0.5038445,45.84052277,59.25849533,59.60946655,-44.36701965,-54.86285782,-58.42243195,5.767271996,18.48015022,2.580234528,0.967855871,0.925822675,0.980086446,5.06937933,4.826002121,4.032405376
0,102.6833038,127.9728012,118.3092499,201.331955,201.6130524,199.4413452,0.446426243,0.463055402,0.5038445,45.84052277,59.25849533,59.60946655,-44.36701965,-54.86285782,-58.42243195,5.767271996,18.48015022,2.580234528,0.967855871,0.925822675,0.980086446,5.06937933,4.826002121,4.032405376
0,102.6833038,127.9728012,118.3092499,201.331955,201.6130524,199.4413452,0.446426243,0.463055402,0.5038445,45.84052277,59.25849533,59.60946655,-44.36701965,-54.86285782,-58.42243195,5.767271996,18.48015022,2.580234528,0.967855871,0.925822675,0.980086446,5.06937933,4.826002121,4.032405376
0,102.7141113,128.1174622,118.2765274,201.4525146,201.7382965,199.4410095,0.455745548,0.476272374,0.514021635,46.81150055,61.01880646,60.79669571,-45.16374207,-56.32959747,-59.56787109,6.443776608,19.3401413,2.813554049,0.964800119,0.923151433,0.979787946,4.970346451,4.906946182,3.974029779
0,102.7141113,128.1174622,118.2765274,201.4525146,201.7382965,199.4410095,0.455745548,0.476272374,0.514021635,46.81150055,61.01880646,60.79669571,-45.16374207,-56.32959747,-59.56787109,6.443776608,19.3401413,2.813554049,0.964800119,0.923151433,0.979787946,4.970346451,4.906946182,3.974029779
0,102.7141113,128.1174622,118.2765274,201.4525146,201.7382965,199.4410095,0.455745548,0.476272374,0.514021635,46.81150055,61.01880646,60.79669571,-45.16374207,-56.32959747,-59.56787109,6.443776608,19.3401413,2.813554049,0.964800119,0.923151433,0.979787946,4.970346451,4.906946182,3.974029779
0,102.7141113,128.1174622,118.2765274,201.4525146,201.7382965,199.4410095,0.455745548,0.476272374,0.514021635,46.81150055,61.01880646,60.79669571,-45.16374207,-56.32959747,-59.56787109,6.443776608,19.3401413,2.813554049,0.964800119,0.923151433,0.979787946,4.970346451,4.906946182,3.974029779
0,102.6952362,128.0080566,118.2417831,201.3459167,201.649292,199.3600769,0.4513776,0.469115108,0.508594573,46.35432816,60.05051422,60.13713074,-44.83542633,-55.6977272,-58.96025085,5.793440819,18.43906593,2.333725929,0.967232823,0.927514553,0.980430067,4.99728775,4.933615685,4.06753397
0,102.6952362,128.0080566,118.2417831,201.3459167,201.649292,199.3600769,0.4513776,0.469115108,0.508594573,46.35432816,60.05051422,60.13713074,-44.83542633,-55.6977272,-58.96025085,5.793440819,18.43906593,2.333725929,0.967232823,0.927514553,0.980430067,4.99728775,4.933615685,4.06753397
0,102.6952362,128.0080566,118.2417831,201.3459167,201.649292,199.3600769,0.4513776,0.469115108,0.508594573,46.35432816,60.05051422,60.13713074,-44.83542633,-55.6977272,-58.96025085,5.793440819,18.43906593,2.333725929,0.967232823,0.927514553,0.980430067,4.99728775,4.933615685,4.06753397
0,102.6952362,128.0080566,118.2417831,201.3459167,201.649292,199.3600769,0.4513776,0.469115108,0.508594573,46.35432816,60.05051422,60.13713074,-44.83542633,-55.6977272,-58.96025085,5.793440819,18.43906593,2.333725929,0.967232823,0.927514553,0.980430067,4.99728775,4.933615685,4.06753397
0,102.6859436,128.0072174,118.2872543,201.3370514,201.6762238,199.404892,0.449762642,0.472951531,0.512907922,46.18429947,60.54121017,60.67047119,-44.6148262,-55.82535553,-59.4805603,6.355730057,19.73887062,2.849819422,0.966017187,0.922105074,0.98038733,5.057305336,4.835628033,4.112835884
0,102.6859436,128.0072174,118.2872543,201.3370514,201.6762238,199.404892,0.449762642,0.472951531,0.512907922,46.18429947,60.54121017,60.67047119,-44.6148262,-55.82535553,-59.4805603,6.355730057,19.73887062,2.849819422,0.966017187,0.922105074,0.98038733,5.057305336,4.835628033,4.112835884
0,102.6859436,128.0072174,118.2872543,201.3370514,201.6762238,199.404892,0.449762642,0.472951531,0.512907922,46.18429947,60.54121017,60.67047119,-44.6148262,-55.82535553,-59.4805603,6.355730057,19.73887062,2.849819422,0.966017187,0.922105074,0.98038733,5.057305336,4.835628033,4.112835884
0,102.6859436,128.0072174,118.2872543,201.3370514,201.6762238,199.404892,0.449762642,0.472951531,0.512907922,46.18429947,60.54121017,60.67047119,-44.6148262,-55.82535553,-59.4805603,6.355730057,19.73887062,2.849819422,0.966017187,0.922105074,0.98038733,5.057305336,4.835628033,4.112835884
0,102.726799,128.0313568,118.3346863,201.4468842,201.6618195,199.4977722,0.457772464,0.475525469,0.514031529,47.02550125,60.88217163,60.82775879,-45.49472809,-56.30470657,-59.67016983,6.620547771,19.36806679,3.22655654,0.967447996,0.924814343,0.980969369,5.098507404,4.786190033,4.001918793
0,102.726799,128.0313568,118.3346863,201.4468842,201.6618195,199.4977722,0.457772464,0.475525469,0.514031529,47.02550125,60.88217163,60.82775879,-45.49472809,-56.30470657,-59.67016983,6.620547771,19.36806679,3.22655654,0.967447996,0.924814343,0.980969369,5.098507404,4.786190033,4.001918793
0,102.726799,128.0313568,118.3346863,201.4468842,201.6618195,199.4977722,0.457772464,0.475525469,0.514031529,47.02550125,60.88217163,60.82775879,-45.49472809,-56.30470657,-59.67016983,6.620547771,19.36806679,3.22655654,0.967447996,0.924814343,0.980969369,5.098507404,4.786190033,4.001918793
0,102.726799,128.0313568,118.3346863,201.4468842,201.6618195,199.4977722,0.457772464,0.475525469,0.514031529,47.02550125,60.88217163,60.82775879,-45.49472809,-56.30470657,-59.67016983,6.620547771,19.36806679,3.22655654,0.967447996,0.924814343,0.980969369,5.098507404,4.786190033,4.001918793
0,102.6599655,127.9848251,118.2889633,201.3367157,201.5385895,199.4385529,0.448762774,0.465984195,0.505974114,46.06996918,59.63890457,59.85115433,-44.63133621,-55.33942795,-58.66654205,5.518896103,18.12177849,2.046231508,0.968772888,0.927908182,0.980207384,5.004401684,4.816717148,3.90991354
0,102.6599655,127.9848251,118.2889633,201.3367157,201.5385895,199.4385529,0.448762774,0.465984195,0.505974114,46.06996918,59.63890457,59.85115433,-44.63133621,-55.33942795,-58.66654205,5.518896103,18.12177849,2.046231508,0.968772888,0.927908182,0.980207384,5.004401684,4.816717148,3.90991354
