class,V_L1,V_L2,V_L3,V_L12,V_L23,V_L31,PF_L1,PF_L2,PF_L3,THD_L1,THD_L2,THD_L3
0,0.9991174995553737,1.0004931531148002,0.9993647359373574,0.999867591713162,1.0003707176399932,0.9989908688097238,0.95853138,0.923315227,0.978378296,5.83078146,5.550168991,4.626193047
0,0.9991174995553737,1.0004931531148002,0.9993647359373574,0.999867591713162,1.0003707176399932,0.9989908688097238,0.95853138,0.923315227,0.978378296,5.83078146,5.550168991,4.626193047
0,0.9990191558845738,1.0002434837731886,0.9991123730630497,0.9998420470484591,1.000107279268013,0.9986845387215315,0.956994414,0.922108769,0.976475477,5.838002682,5.584989548,4.586380959
0,0.9990191558845738,1.0002434837731886,0.9991123730630497,0.9998420470484591,1.000107279268013,0.9986845387215315,0.956994414,0.922108769,0.976475477,5.838002682,5.584989548,4.586380959
0,0.9990191558845738,1.0002434837731886,0.9991123730630497,0.9998420470484591,1.000107279268013,0.9986845387215315,0.956994414,0.922108769,0.976475477,5.838002682,5.584989548,4.586380959
0,0.9990191558845738,1.0002434837731886,0.9991123730630497,0.9998420470484591,1.000107279268013,0.9986845387215315,0.956994414,0.922108769,0.976475477,5.838002682,5.584989548,4.586380959
0,0.9992479334803029,0.999800050623752,0.9993042402777934,0.9996010366659405,0.9996150794612773,0.9992173261062022,0.962729275,0.932943404,0.979243577,5.67630291,5.474373817,4.561858177
0,0.9992479334803029,0.999800050623752,0.9993042402777934,0.9996010366659405,0.9996150794612773,0.9992173261062022,0.962729275,0.932943404,0.979243577,5.67630291,5.474373817,4.561858177
0,0.9992479334803029,0.999800050623752,0.9993042402777934,0.9996010366659405,0.9996150794612773,0.9992173261062022,0.962729275,0.932943404,0.979243577,5.67630291,5.474373817,4.561858177
0,0.9992479334803029,0.999800050623752,0.9993042402777934,0.9996010366659405,0.9996150794612773,0.9992173261062022,0.962729275,0.932943404,0.979243577,5.67630291,5.474373817,4.561858177
0,0.9987875632520221,0.9990911275767936,0.9987019152794617,0.9987447661322276,0.9992456461522923,0.9986933631250701,0.958841264,0.925819159,0.977763593,5.532612801,5.353788853,4.453211784
0,0.9987875632520221,0.9990911275767936,0.9987019152794617,0.9987447661322276,0.9992456461522923,0.9986933631250701,0.958841264,0.925819159,0.977763593,5.532612801,5.353788853,4.453211784
0,0.9987875632520221,0.9990911275767936,0.9987019152794617,0.9987447661322276,0.9992456461522923,0.9986933631250701,0.958841264,0.925819159,0.977763593,5.532612801,5.353788853,4.453211784
0,0.9987875632520221,0.9990911275767936,0.9987019152794617,0.9987447661322276,0.9992456461522923,0.9986933631250701,0.958841264,0.925819159,0.977763593,5.532612801,5.353788853,4.453211784
0,0.9986188893151573,0.9998414436525193,0.9991715869423731,0.9994260793629003,0.9999427343836729,0.9985501252233762,0.957797885,0.925578177,0.977278531,5.829194546,5.502062798,4.553882599
0,0.9986188893151573,0.9998414436525193,0.9991715869423731,0.9994260793629003,0.9999427343836729,0.9985501252233762,0.957797885,0.925578177,0.977278531,5.829194546,5.502062798,4.553882599
0,0.9986188893151573,0.9998414436525193,0.9991715869423731,0.9994260793629003,0.9999427343836729,0.9985501252233762,0.957797885,0.925578177,0.977278531,5.829194546,5.502062798,4.553882599
0,0.9986188893151573,0.9998414436525193,0.9991715869423731,0.9994260793629003,0.9999427343836729,0.9985501252233762,0.957797885,0.925578177,0.977278531,5.829194546,5.502062798,4.553882599
0,0.9990037411781088,1.0003954983071588,0.9995235355737817,0.9998593540231312,1.000273335246508,0.999028675005235,0.964608729,0.930447161,0.979661763,5.81069994,5.524083614,4.539053917
0,0.9990037411781088,1.0003954983071588,0.9995235355737817,0.9998593540231312,1.000273335246508,0.999028675005235,0.964608729,0.930447161,0.979661763,5.81069994,5.524083614,4.539053917
0,0.9990037411781088,1.0003954983071588,0.9995235355737817,0.9998593540231312,1.000273335246508,0.999028675005235,0.964608729,0.930447161,0.979661763,5.81069994,5.524083614,4.539053917
0,0.9990037411781088,1.0003954983071588,0.9995235355737817,0.9998593540231312,1.000273335246508,0.999028675005235,0.964608729,0.930447161,0.979661763,5.81069994,5.524083614,4.539053917
0,0.9989165138915035,1.0001214444960016,0.9990848173077573,0.9996060247477285,1.0001045595956042,0.9986824090197116,0.956064761,0.920018196,0.977515399,5.822628021,5.532546043,4.585393906
0,0.9989165138915035,1.0001214444960016,0.9990848173077573,0.9996060247477285,1.0001045595956042,0.9986824090197116,0.956064761,0.920018196,0.977515399,5.822628021,5.532546043,4.585393906
0,0.9989165138915035,1.0001214444960016,0.9990848173077573,0.9996060247477285,1.0001045595956042,0.9986824090197116,0.956064761,0.920018196,0.977515399,5.822628021,5.532546043,4.585393906
